,0
2468,1404130.8241400907
2469,1404441.7922496614
2470,1375561.6794883022
2471,1372759.9661753343
2472,1362963.2615000391
2473,1377500.4678301094
2474,1383019.2378094308
2475,1372726.7341535904
2476,1338103.5650137295
2477,1350302.879775609
2478,1335677.78336546
2479,1362861.4375131945
2480,1368271.2557305
2481,1398758.7640985637
2482,1385878.5100564512
2483,1410757.8708310572
2484,1422770.83794998
2485,1381548.5859485313
2486,1399858.3893899512
2487,1354626.7103473223
2488,1368754.1510642925
2489,1365443.5001601605
2490,1368405.5115714686
2491,1365505.2524054258
2492,1353045.9729118804
2493,1314035.5918592717
2494,1315071.8488912592
2495,1309078.8346507312
2496,1270900.0306928975
2497,1248103.6017172562
2498,1209718.1680766388
2499,1254463.2433518132
2500,1278007.8038831537
2501,1269652.1128961362
2502,1277258.9861054698
2503,1290405.526804244
2504,1265556.1095181152
2505,1313035.2307396475
2506,1320790.1806120384
2507,1337747.0662780465
2508,1346799.6143395118
2509,1357334.9299946434
2510,1353453.0298634234
2511,1342438.8856919897
2512,1355573.446007924
2513,1354948.7590873744
2514,1360910.2528094423
2515,1378088.6037148875
2516,1363251.5425438364
2517,1454580.478060312
2518,1450630.4515874847
2519,1464813.4954455732
2520,1465849.543300419
2521,1467338.4674838206
2522,1470407.2649340625
2523,1473475.1429175413
2524,1475166.4507449563
2525,1483663.5980301425
2526,1488052.9779034767
2527,1494782.8304743392
2528,1465614.6917559758
2529,1467847.4547148098
2530,1470902.1417851096
2531,1494093.0957156636
2532,1509263.4353231834
2533,1498858.2495855677
2534,1518514.9431733766
2535,1525762.457000688
2536,1518856.929856052
2537,1515103.0683735362
2538,1528779.3357185833
2539,1531959.7340744163
2540,1534375.8562745037
2541,1529668.0095212965
2542,1519133.5243975695
2543,1525759.5667474554
2544,1517638.5290711208
2545,1510931.9149794944
2546,1499660.4653354152
2547,1484863.2915112297
2548,1480603.1257615406
2549,1506890.8091943862
2550,1512926.0974270438
2551,1518569.0086014632
2552,1519848.3063714546
2553,1526518.6421178267
2554,1534963.8707806119
2555,1537395.005192551
2556,1528423.399475946
2557,1547909.2002629712
2558,1524147.652281375
2559,1520406.770419549
2560,1531961.5430085966
2561,1522424.9553176197
2562,1529733.6263096742
2563,1541657.4892513852
2564,1564904.5340163936
2565,1546746.71443323
2566,1551565.8341633312
2567,1545276.9497919471
2568,1551159.9288042586
2569,1553428.5503369803
2570,1539191.8568425002
2571,1546825.8071421285
2572,1554048.5071140253
2573,1558329.0932955537
2574,1554124.363995677
2575,1567182.3043198546
2576,1512724.1500339338
2577,1523337.8403949467
2578,1512575.4272463415
2579,1527611.880520869
2580,1520229.680114455
2581,1508674.9224683535
2582,1513327.5433019279
2583,1508897.4352912472
2584,1521242.7934742349
2585,1521024.8199638953
2586,1510054.1030160387
2587,1517551.928098563
2588,1517988.3421361167
2589,1491042.5464813453
2590,1494313.5341253506
2591,1469215.456807191
2592,1469690.669096425
2593,1430990.7574784423
2594,1449178.8591947763
2595,1460788.3999791506
2596,1475287.979201418
2597,1459293.1708502441
2598,1466598.76215871
2599,1479892.3227495549
2600,1477869.9966749593
2601,1438065.4078767952
2602,1437844.2418643923
2603,1417749.9523224686
2604,1409304.3621042753
2605,1408345.817886275
2606,1381868.6910284697
2607,1395099.2726486116
2608,1439441.9160009106
2609,1428429.2334094634
2610,1437462.4230804672
2611,1448543.894655544
2612,1462466.9733407241
2613,1473435.2389876777
2614,1462455.7583728512
2615,1472258.5756751841
2616,1465965.9091934026
2617,1464908.1110030888
2618,1479861.1331561273
2619,1486253.8017610481
2620,1505630.818505727
2621,1509772.4803119872
2622,1510128.670430054
2623,1499422.299797201
2624,1501640.7006369592
2625,1500434.8629937475
2626,1495987.4778558142
2627,1514019.7846531218
2628,1515973.0122503808
2629,1529355.9694560787
2630,1527240.4103410193
2631,1519443.105569012
2632,1506795.6136894673
2633,1518972.423890691
2634,1526406.9080991661
2635,1541331.9750038616
2636,1546464.1294927325
2637,1547028.3962372688
2638,1540661.3813131135
2639,1601134.329123419
2640,1600803.6522739725
2641,1600640.0886507747
2642,1609289.9932805032
2643,1605022.6321303374
2644,1607406.6854730102
2645,1616726.4135152528
2646,1612960.0863994425
2647,1602435.8235013715
2648,1585224.9751626642
2649,1600576.66738073
2650,1571325.176692399
2651,1506456.1155306401
2652,1508435.4827205976
2653,1494954.5603368485
2654,1508506.2419994627
2655,1470636.8699761494
2656,1449161.9234716352
2657,1467008.3763050935
2658,1418594.0921081319
2659,1424636.9647214308
2660,1443802.5336434061
2661,1458147.0289544926
2662,1437696.6315037347
2663,1450576.8266166006
2664,1450889.9234930382
2665,1402033.6520159068
2666,1407890.2340044745
2667,1417510.6451010848
2668,1433524.1356296893
2669,1454470.0490734822
2670,1460697.7508525676
2671,1447751.0883789787
2672,1470488.5796296906
2673,1514669.7792615031
2674,1512676.5082493701
2675,1532899.1585403048
2676,1556325.294049592
2677,1544287.944303664
2678,1543606.3525971135
2679,1544947.1995985429
2680,1535560.974530976
2681,1531920.3758742244
2682,1530953.8015894038
2683,1536747.655235279
2684,1526291.8954427473
2685,1527783.9626888318
2686,1522028.8531870365
2687,1536101.0069392552
2688,1539175.9710583414
2689,1537288.8831797151
2690,1555892.0712590415
2691,1534978.5474342578
2692,1510740.1573894918
2693,1515299.7100658012
2694,1527668.295585733
2695,1509945.2797217942
2696,1481277.1404691855
2697,1494930.8203240326
2698,1509818.922637244
2699,1526885.4300351972
2700,1520679.4049939776
2701,1530026.1042637937
2702,1520468.3944054353
2703,1452922.8132775929
2704,1450511.6658648856
2705,1439508.514044595
2706,1451321.0748485643
2707,1455421.9268594575
2708,1451456.2392121817
2709,1463511.637186082
2710,1467943.3026128856
2711,1448728.1110117824
2712,1460805.2988766204
2713,1446658.6597642663
2714,1467363.047858683
2715,1488805.7940256118
2716,1493275.152908329
2717,1498097.8853196078
2718,1491737.0318274808
2719,1486301.5910148679
2720,1466722.311734615
2721,1465612.1875126613
2722,1455893.8890878335
2723,1450726.6262441035
2724,1456103.4981170448
2725,1454193.605267762
2726,1454598.254707896
2727,1442864.8568640815
2728,1450454.6568777692
2729,1454816.5811992402
2730,1468120.961287029
2731,1460998.1592323054
2732,1449194.3304930788
2733,1453201.4453103824
2734,1438637.9940427665
2735,1429873.4742580869
2736,1430831.193194134
2737,1429197.5773391328
2738,1443599.8734979613
2739,1449675.5109438233
2740,1448202.9167410727
2741,1446327.7386140837
2742,1463759.7340426736
2743,1451853.9232922664
2744,1451909.2929807787
2745,1452595.9557703354
2746,1454093.7292559494
2747,1454902.2309129662
2748,1465529.958124043
2749,1465612.5612054328
2750,1459771.8807222096
2751,1459810.1824640094
2752,1462657.1658675591
2753,1439822.8546088585
2754,1451745.3948915359
2755,1468023.6719006284
2756,1456169.1672468258
